대여소_번호,대여소_ID,자치구,Capa,일평균_순유입량,순유입량_표준편차,반납_우세_비율(%),대여_우세_비율(%),과적/고갈_비율
679,ST-2279,동대문구,10,-5.93,11.43,23.65,63.18,
680,ST-2280,동대문구,22,-6.31,21.44,36.49,57.43,
681,ST-2281,동대문구,14,1.07,9.74,47.3,36.82,
700,ST-308,양천구,20,-16.01,25.08,23.65,71.96,
701,ST-309,양천구,8,1.81,24.85,50.34,46.28,
702,ST-310,양천구,19,-1.31,30.33,39.19,46.96,
703,ST-311,양천구,12,28.08,42.89,70.95,27.03,
704,ST-312,양천구,14,-2.35,22.96,41.89,51.35,
706,ST-313,양천구,15,-10.25,20.34,28.04,64.19,
708,ST-315,양천구,16,7.88,34.14,60.14,37.84,
709,ST-316,양천구,20,-11.12,17.97,25.0,66.22,
710,ST-317,양천구,10,-1.23,12.45,42.57,48.99,
711,ST-318,양천구,20,-79.82,55.55,0.68,95.95,
712,ST-319,양천구,14,30.55,27.21,89.53,7.43,
713,ST-320,양천구,20,-7.45,16.51,29.05,65.88,
714,ST-321,양천구,10,-14.49,19.81,18.92,76.01,
716,ST-428,양천구,23,-3.11,21.04,41.55,53.38,
719,ST-431,양천구,10,-2.17,25.83,48.65,49.32,
720,ST-432,양천구,10,-37.92,27.79,1.35,95.27,
722,ST-993,양천구,10,4.98,23.81,57.09,36.49,
723,ST-994,양천구,15,10.07,31.23,62.5,32.43,
724,ST-995,양천구,10,-7.94,11.47,19.93,70.27,
725,ST-996,양천구,15,-2.66,9.64,30.41,37.5,
726,ST-997,양천구,18,7.37,54.89,59.12,38.51,
729,ST-1000,양천구,10,11.53,30.24,62.16,33.11,
731,ST-1002,양천구,10,6.51,29.85,54.39,42.91,
733,ST-1004,양천구,10,-40.67,35.04,4.73,91.22,
734,ST-1005,양천구,10,-1.25,40.11,46.62,51.69,
735,ST-1006,양천구,10,17.08,44.14,66.89,29.73,
736,ST-1007,양천구,10,8.88,21.21,64.86,29.05,
737,ST-1008,양천구,10,-9.41,17.11,22.97,69.26,
739,ST-1010,양천구,15,2.4,16.54,51.01,41.22,
740,ST-1011,양천구,10,19.21,24.0,80.07,15.88,
741,ST-1012,양천구,10,-0.69,10.81,43.92,45.27,
742,ST-1013,양천구,10,-0.4,16.14,46.96,45.61,
743,ST-1014,양천구,10,8.06,22.46,59.12,34.46,
744,ST-1015,양천구,40,-7.03,23.84,36.49,59.12,
745,ST-1016,양천구,10,6.23,14.7,62.5,29.39,
746,ST-1017,양천구,10,-1.42,33.16,45.61,51.01,
747,ST-1018,양천구,10,1.87,28.74,52.03,45.95,
748,ST-1019,양천구,15,3.64,12.41,59.12,34.8,
749,ST-1350,양천구,10,3.37,24.99,54.05,40.2,
750,ST-1398,양천구,10,9.63,20.61,63.51,30.74,
752,ST-1400,양천구,10,-14.11,21.42,21.96,74.66,
754,ST-1495,양천구,10,8.24,32.9,58.11,38.85,
755,ST-1496,양천구,10,-2.71,20.72,42.23,51.01,
756,ST-1497,양천구,15,5.22,23.37,56.42,37.16,
757,ST-1498,양천구,10,-25.24,21.64,5.74,90.54,
758,ST-1499,양천구,13,1.05,23.42,47.97,46.96,
759,ST-1500,양천구,10,4.07,16.68,45.61,32.43,
760,ST-1501,양천구,10,-1.11,13.28,40.88,51.35,
762,ST-1503,양천구,10,-8.1,19.87,30.41,62.84,
763,ST-1504,양천구,10,-20.34,30.25,23.65,72.64,
764,ST-1505,양천구,30,,,,,
765,ST-1731,양천구,12,34.7,52.04,76.69,20.95,
766,ST-1736,양천구,15,-4.98,20.6,37.16,55.07,
767,ST-1993,양천구,10,-31.34,21.18,2.36,95.61,
768,ST-1994,양천구,15,-0.13,22.23,50.0,44.59,
769,ST-1995,양천구,20,14.07,54.27,58.78,38.51,
770,ST-1996,양천구,15,33.68,51.92,70.27,21.96,
771,ST-1997,양천구,8,9.61,29.65,56.08,40.2,
773,ST-1999,양천구,10,-2.0,15.44,38.51,55.41,
774,ST-2000,양천구,11,-0.09,10.2,46.96,43.92,
775,ST-2001,양천구,10,-16.88,22.19,17.23,77.7,
776,ST-2002,양천구,15,-2.31,12.37,39.86,49.32,
777,ST-2003,양천구,10,2.91,24.63,52.7,42.57,
779,ST-2005,양천구,20,23.65,44.74,62.5,34.46,
780,ST-2006,양천구,15,24.54,34.88,78.72,19.26,
781,ST-2007,양천구,15,17.37,60.47,60.61,38.38,
782,ST-2008,양천구,20,-21.07,22.53,12.84,80.74,
785,ST-2011,양천구,24,9.08,45.23,59.8,36.49,
786,ST-2012,양천구,9,2.22,29.48,50.68,46.62,
787,ST-2013,양천구,14,-5.14,50.05,41.22,55.41,
788,ST-2014,양천구,15,4.49,37.62,51.35,44.26,
790,ST-2015,양천구,30,,,,,
791,ST-2016,양천구,15,4.8,26.95,55.41,40.88,
792,ST-2017,양천구,20,13.53,42.0,59.8,37.16,
793,ST-2039,양천구,15,-7.71,32.06,36.82,60.14,
794,ST-2395,양천구,10,1.88,38.13,49.32,46.96,
795,ST-2396,양천구,22,-0.16,25.9,44.59,51.01,
796,ST-2397,양천구,10,1.8,35.03,47.64,47.64,
797,ST-2398,양천구,10,3.68,52.92,50.34,46.96,
800,ST-322,용산구,15,-5.21,21.71,33.45,61.15,
802,ST-324,용산구,9,-16.55,18.66,6.1,76.95,
805,ST-326,용산구,9,4.22,18.56,55.07,39.53,
806,ST-327,용산구,20,-7.6,15.65,28.72,66.22,
807,ST-328,용산구,10,0.78,16.73,49.32,44.26,
808,ST-329,용산구,10,1.09,10.73,52.03,37.5,
809,ST-330,용산구,10,1.06,11.81,52.7,38.85,
810,ST-331,용산구,10,-1.0,12.25,43.05,47.12,
811,ST-332,용산구,20,-33.25,31.17,3.05,85.42,
813,ST-334,용산구,20,6.26,17.81,61.15,32.43,
815,ST-335,용산구,30,2.99,18.85,51.35,38.18,
816,ST-435,용산구,25,5.7,23.73,59.12,37.5,
817,ST-436,용산구,9,0.33,18.66,48.65,42.57,
818,ST-437,용산구,12,12.1,21.96,71.62,26.01,
819,ST-438,용산구,12,7.32,21.01,60.81,34.8,
820,ST-439,용산구,10,1.31,15.78,48.31,44.93,
822,ST-440,용산구,10,-1.28,11.8,40.2,50.68,
823,ST-441,용산구,10,-7.78,12.0,20.27,70.95,
825,ST-442,용산구,15,26.3,37.22,75.34,21.28,
826,ST-946,중구,20,13.27,28.48,65.88,29.39,
827,ST-1324,용산구,14,-6.5,11.29,15.88,62.84,
828,ST-1325,용산구,7,14.98,21.95,74.66,21.28,
829,ST-1326,용산구,40,-15.04,27.86,21.96,74.32,
830,ST-1327,용산구,10,-1.92,9.32,28.04,43.24,
832,ST-1339,용산구,20,2.15,17.8,49.32,43.92,
834,ST-1341,용산구,15,11.52,28.55,65.88,30.07,
835,ST-1342,용산구,10,1.96,19.33,50.53,42.63,
836,ST-1343,용산구,15,-0.94,16.17,41.22,52.36,
837,ST-1344,용산구,10,1.74,17.48,47.64,43.92,
838,ST-1376,용산구,8,22.01,25.69,82.43,15.54,
839,ST-1441,용산구,10,-0.41,13.81,43.24,49.66,
840,ST-1442,용산구,10,0.93,10.97,48.31,40.88,
841,ST-1443,용산구,30,11.38,25.61,68.24,28.04,
843,ST-1445,용산구,19,-26.06,24.2,3.45,86.21,
844,ST-1446,용산구,15,6.08,20.46,62.16,32.77,
845,ST-1615,용산구,16,3.73,13.14,57.09,33.78,
846,ST-1721,용산구,15,-6.61,17.32,34.46,61.15,
848,ST-2172,용산구,10,5.34,15.98,61.15,30.07,
849,ST-2173,용산구,20,8.94,23.53,59.46,34.12,
850,ST-2174,용산구,15,4.71,15.7,62.84,30.41,
851,ST-2175,용산구,10,-33.73,25.53,2.36,94.93,
852,ST-2176,용산구,30,-21.32,22.48,6.08,81.42,
853,ST-2177,용산구,19,10.59,27.79,64.53,32.43,
854,ST-2178,용산구,10,-4.91,8.66,16.27,60.0,
855,ST-2179,용산구,10,-0.5,8.25,39.86,46.96,
857,ST-2181,용산구,10,-18.05,20.35,4.86,80.56,
858,ST-2182,용산구,10,-21.54,23.16,5.17,78.97,
859,ST-2183,용산구,10,-12.15,13.74,10.51,76.95,
860,ST-2184,용산구,22,2.43,22.8,52.36,42.91,
863,ST-2187,용산구,10,0.02,12.04,47.97,43.92,
864,ST-2188,용산구,10,0.77,13.69,41.22,39.53,
866,ST-2190,용산구,10,-25.02,21.67,4.73,90.2,
867,ST-2191,용산구,10,1.15,12.8,50.34,39.86,
869,ST-2239,용산구,10,-2.11,6.81,30.41,51.35,
870,ST-2240,용산구,10,6.27,19.16,58.78,36.15,
900,ST-448,은평구,20,-1.39,12.44,38.18,50.34,
902,ST-450,은평구,10,1.61,12.36,50.34,36.82,
903,ST-451,은평구,20,1.62,16.85,50.34,42.91,
904,ST-452,은평구,18,8.11,16.82,65.2,26.35,
905,ST-453,은평구,10,24.43,40.11,74.32,23.31,
906,ST-454,은평구,10,22.89,30.11,77.36,19.26,
907,ST-455,은평구,10,66.04,56.07,93.58,5.41,
908,ST-456,은평구,10,9.2,21.25,63.18,32.09,
909,ST-457,은평구,10,-36.09,25.26,1.35,97.64,
911,ST-459,은평구,10,0.22,23.77,49.32,46.62,
912,ST-460,은평구,20,34.89,37.25,85.81,11.82,
913,ST-461,은평구,15,1.69,17.93,52.7,40.54,
914,ST-462,은평구,20,38.57,43.17,83.45,14.53,
915,ST-463,은평구,10,11.91,19.66,72.3,22.64,
916,ST-464,은평구,13,9.54,22.22,62.16,31.76,
917,ST-465,은평구,10,-4.59,15.61,30.41,62.5,
919,ST-467,은평구,10,0.34,11.23,43.58,42.57,
921,ST-469,은평구,8,-5.39,10.68,16.22,48.31,
922,ST-470,은평구,10,0.38,11.88,45.27,43.58,
923,ST-471,은평구,10,-0.06,11.46,43.92,44.93,
925,ST-473,은평구,8,1.54,14.85,46.62,46.28,
927,ST-475,은평구,10,-0.06,10.65,42.23,44.59,
928,ST-476,은평구,15,-8.0,9.41,12.5,77.7,
930,ST-478,은평구,7,4.89,15.84,56.76,36.15,
931,ST-479,은평구,19,41.55,46.88,83.11,15.54,
932,ST-480,은평구,20,8.66,21.72,58.78,33.45,
933,ST-481,은평구,15,22.74,32.02,78.04,17.91,
937,ST-1023,은평구,10,1.16,5.36,44.59,29.39,
938,ST-1024,은평구,10,1.66,8.18,51.35,30.74,
939,ST-1025,은평구,15,-0.95,14.05,45.95,45.27,
941,ST-1027,은평구,13,-28.51,22.85,2.7,88.51,
942,ST-1028,은평구,9,-0.99,11.51,44.26,41.55,
943,ST-1029,은평구,10,18.38,28.3,72.3,22.97,
945,ST-1031,은평구,10,-5.07,10.4,16.55,45.27,
946,ST-1032,은평구,16,-1.08,11.45,40.2,45.27,
947,ST-1033,은평구,10,-0.34,8.73,43.73,37.97,
948,ST-1034,은평구,10,3.16,15.85,45.27,46.96,
949,ST-1035,은평구,6,13.7,23.21,67.23,27.36,
950,ST-1036,은평구,10,25.29,29.39,77.03,15.88,
952,ST-1038,은평구,10,-3.6,15.45,38.85,52.36,
953,ST-1039,은평구,10,-4.73,11.66,29.73,57.43,
954,ST-1329,은평구,10,3.71,13.54,59.8,33.45,
956,ST-1331,은평구,9,42.72,38.95,89.86,8.45,
958,ST-1479,은평구,13,5.26,19.13,56.76,38.18,
959,ST-1480,은평구,10,1.65,12.38,46.96,42.23,
960,ST-1481,은평구,15,18.58,27.48,78.72,18.24,
962,ST-1483,은평구,10,3.08,19.18,52.03,42.57,
963,ST-1484,은평구,13,1.4,13.12,47.3,43.92,
964,ST-1485,은평구,10,-13.16,17.11,17.57,75.0,
965,ST-1486,은평구,10,-34.73,26.62,2.03,91.89,
966,ST-1487,은평구,10,0.08,5.23,36.15,32.09,
967,ST-1488,은평구,13,0.2,9.52,42.91,39.19,
968,ST-1489,은평구,7,-1.29,6.07,30.41,44.26,
969,ST-1490,은평구,9,-1.64,7.15,28.23,44.56,
971,ST-1674,은평구,20,-43.26,28.68,0.0,99.32,
973,ST-2241,은평구,10,-8.04,10.19,8.45,67.57,
974,ST-2242,은평구,10,-3.3,7.97,23.31,52.7,
975,ST-2243,은평구,10,-37.21,27.12,0.68,97.3,
976,ST-2244,은평구,10,-0.3,12.88,48.99,44.26,
977,ST-2245,은평구,10,-13.41,14.75,2.7,75.68,
978,ST-2246,은평구,10,-8.66,13.92,15.88,63.85,
979,ST-2247,은평구,10,-10.35,19.06,27.7,64.19,
982,ST-2250,은평구,10,4.11,15.11,56.42,36.49,
984,ST-2252,은평구,9,-0.22,18.38,45.27,48.99,
985,ST-2253,은평구,10,1.71,16.06,52.7,39.86,
989,ST-2257,은평구,10,37.93,34.48,90.54,7.09,
991,ST-2259,은평구,10,-0.22,5.15,35.47,35.81,
992,ST-2260,은평구,10,-1.93,6.04,24.75,48.14,
993,ST-2261,은평구,15,-21.88,22.11,9.12,76.35,
994,ST-2262,은평구,10,-2.16,7.73,30.74,45.95,
995,ST-2263,은평구,10,-6.42,12.17,19.93,60.81,
996,ST-2264,은평구,10,112.68,83.46,97.97,1.01,
1001,ST-485,강동구,15,0.23,19.77,49.32,44.26,
1002,ST-486,강동구,10,5.0,28.52,53.04,43.58,
1003,ST-487,강동구,20,1.7,17.69,53.38,40.88,
1004,ST-488,강동구,10,50.17,42.52,93.58,5.41,
1006,ST-490,강동구,10,-0.57,7.79,35.47,42.91,
1007,ST-491,강동구,14,1.8,8.06,46.28,29.73,
1008,ST-492,강동구,9,56.94,51.29,88.18,10.47,
1009,ST-493,강동구,20,-6.98,36.29,33.0,62.96,
1010,ST-494,강동구,20,3.0,30.32,52.03,44.59,
1011,ST-495,강동구,20,-2.14,32.38,44.26,54.05,
1012,ST-496,강동구,15,0.76,18.67,49.66,45.95,
1013,ST-497,강동구,15,-5.15,21.72,32.77,62.16,
1015,ST-499,강동구,13,-0.8,16.44,42.23,50.0,
1016,ST-500,강동구,10,0.7,17.59,45.27,48.31,
1017,ST-501,강동구,20,0.63,23.57,46.96,46.62,
1018,ST-830,강동구,15,5.77,29.1,60.14,37.5,
1019,ST-502,강동구,10,31.09,35.37,81.42,16.22,
1020,ST-503,강동구,15,5.42,29.76,54.73,40.88,
1021,ST-504,강동구,15,27.63,30.74,85.81,12.16,
1022,ST-505,강동구,20,1.97,21.95,50.68,43.92,
1023,ST-1040,강동구,22,1.39,43.79,48.99,47.3,
1024,ST-1041,강동구,10,8.19,29.92,61.15,36.15,
1025,ST-1042,강동구,10,-0.11,14.04,42.23,45.27,
1026,ST-1043,강동구,14,,,,,
1027,ST-1044,강동구,20,-0.8,19.5,42.57,52.36,
1028,ST-1045,강동구,10,-1.21,20.9,44.59,47.64,
1029,ST-1046,강동구,7,-3.83,26.98,42.91,53.04,
1030,ST-1047,강동구,15,1.18,19.13,48.31,44.93,
1031,ST-1048,강동구,15,7.66,13.87,69.59,23.65,
1032,ST-1049,강동구,20,6.97,15.03,67.91,23.65,
1033,ST-1050,강동구,17,-25.98,34.11,18.92,77.36,
1034,ST-1051,강동구,10,-4.68,15.96,32.77,58.45,
1035,ST-1052,강동구,25,0.0,0.0,0.0,0.0,
1036,ST-1053,강동구,10,-4.98,15.12,35.47,56.42,
1037,ST-1054,강동구,10,2.26,8.72,49.66,32.43,
1038,ST-1055,강동구,10,5.15,11.17,61.49,26.01,
1039,ST-1056,강동구,7,0.89,9.07,48.31,34.46,
1041,ST-1058,강동구,10,0.27,15.44,46.96,44.26,
1042,ST-1059,강동구,10,10.55,16.51,71.28,22.97,
1044,ST-1061,강동구,15,15.72,41.36,66.55,30.74,
1048,ST-1370,강동구,13,12.23,30.03,66.22,29.73,
1049,ST-1371,강동구,10,4.03,13.77,56.42,35.81,
1050,ST-1420,강동구,15,18.67,38.06,67.91,30.41,
1051,ST-1421,강동구,15,1.78,19.86,47.97,44.26,
1053,ST-1594,강동구,11,0.0,8.98,44.26,43.92,
1056,ST-1597,강동구,10,2.62,11.37,53.38,35.47,
1057,ST-1598,강동구,15,1.16,16.34,51.01,40.88,
1058,ST-1623,강동구,12,-3.04,10.49,30.74,52.03,
1059,ST-1626,강동구,15,-38.51,37.69,10.14,88.85,
1060,ST-1620,강동구,6,-1.74,15.15,41.22,49.32,
1061,ST-1621,강동구,8,-1.34,16.71,45.95,46.96,
1063,ST-1762,강동구,10,-0.79,12.42,41.22,47.3,
1064,ST-1763,강동구,10,-9.89,17.84,20.95,54.39,
1065,ST-1764,강동구,10,-7.71,16.67,25.34,60.14,
1066,ST-1765,강동구,10,-2.51,7.1,22.03,43.73,
1067,ST-1766,강동구,10,-3.64,11.84,33.11,54.05,
1068,ST-1767,강동구,10,-5.61,14.35,33.11,52.03,
1070,ST-1831,강동구,10,-23.06,25.04,13.18,80.74,
1072,ST-1833,강동구,22,-24.81,29.28,17.23,77.03,
1073,ST-1834,강동구,7,2.35,17.51,48.99,43.24,
1074,ST-1835,강동구,15,-1.01,25.7,45.95,50.34,
1075,ST-1836,강동구,10,5.07,30.95,55.41,41.89,
1076,ST-1837,강동구,10,11.01,28.6,60.14,36.49,
1077,ST-1838,강동구,15,-16.86,24.78,22.97,72.97,
1078,ST-1839,강동구,25,7.53,35.44,57.77,40.2,
1079,ST-1840,강동구,10,0.46,18.44,49.32,45.95,
1080,ST-1841,강동구,10,-3.73,20.95,39.45,56.42,
1081,ST-1842,강동구,20,-16.8,30.82,32.77,65.88,
1083,ST-1844,강동구,15,-2.22,12.35,37.84,53.38,
1084,ST-1687,강동구,20,36.5,44.24,82.09,15.88,
1085,ST-1845,강동구,20,-31.38,26.63,6.42,91.55,
1086,ST-1846,강동구,10,-0.76,13.45,45.27,45.95,
1088,ST-1848,강동구,12,-0.47,17.91,43.58,52.03,
1089,ST-1849,강동구,10,-25.83,31.07,12.16,79.73,
1090,ST-1850,강동구,17,2.37,25.54,50.34,45.95,
1101,ST-507,강서구,10,3.25,7.94,57.77,24.32,
1102,ST-508,강서구,10,21.73,31.78,73.31,22.64,
1103,ST-831,강서구,10,-26.83,32.64,16.55,81.42,
1105,ST-509,강서구,10,-9.29,13.33,19.59,70.95,
1106,ST-824,강서구,10,16.41,39.71,66.89,30.07,
1108,ST-510,강서구,8,-0.43,22.27,44.59,51.69,
1109,ST-511,강서구,6,1.35,14.83,51.01,41.22,
1110,ST-828,강서구,15,1.21,20.5,47.64,47.64,
1111,ST-512,강서구,20,-18.58,33.07,30.07,68.24,
1112,ST-513,강서구,15,-3.49,29.89,42.23,51.35,
1113,ST-514,강서구,15,-18.5,40.81,27.36,71.28,
1117,ST-834,강서구,10,1.65,25.14,50.34,46.28,
1118,ST-516,강서구,10,39.85,42.58,87.16,10.14,
1119,ST-517,강서구,6,-0.62,25.57,45.95,48.99,
1120,ST-518,강서구,25,-8.54,34.14,35.47,60.81,
1121,ST-519,강서구,15,6.62,18.05,59.46,32.09,
1124,ST-522,강서구,6,-0.96,27.56,46.62,51.69,
1126,ST-523,강서구,7,-52.53,44.12,5.41,88.18,
1127,ST-524,강서구,10,-0.05,17.42,47.97,45.61,
1128,ST-829,강서구,10,-1.62,13.79,38.51,56.08,
1129,ST-525,강서구,7,-2.94,14.95,36.15,54.39,
1130,ST-526,강서구,7,-3.16,10.62,35.81,52.03,
1132,ST-528,강서구,10,3.2,29.83,51.69,44.93,
1135,ST-530,강서구,16,-13.88,31.32,28.04,66.89,
1136,ST-531,강서구,8,-28.94,25.43,5.74,90.2,
1137,ST-532,강서구,10,-15.01,20.23,14.53,75.34,
1139,ST-533,강서구,8,-16.76,19.83,14.53,81.42,
1140,ST-534,강서구,17,0.55,28.27,48.65,48.31,
1141,ST-535,강서구,20,22.22,34.63,71.96,22.97,
1145,ST-536,강서구,10,14.11,23.01,72.3,23.31,
1148,ST-538,강서구,10,-5.32,26.96,35.81,58.45,
1149,ST-975,강서구,13,-2.39,28.41,43.58,52.7,
1150,ST-1062,강서구,7,3.77,28.7,51.01,46.62,
1151,ST-1063,강서구,25,10.87,54.9,55.41,41.55,
1152,ST-1064,강서구,30,16.01,54.08,62.84,34.8,
1153,ST-1065,강서구,32,-8.67,63.53,39.86,58.78,
1155,ST-1067,강서구,10,-1.8,29.28,45.95,50.34,
1157,ST-1069,강서구,8,25.88,43.92,76.01,21.96,
1158,ST-1249,강서구,20,5.45,39.89,53.04,43.92,
1159,ST-1250,강서구,20,-6.82,18.73,32.09,59.46,
1160,ST-1251,강서구,20,-1.44,42.58,50.68,46.96,
1161,ST-1252,강서구,10,-13.44,13.34,6.08,85.81,
1162,ST-1253,강서구,10,3.4,45.8,49.32,49.66,
1163,ST-1254,강서구,10,3.47,34.43,50.34,46.28,
1165,ST-1338,강서구,20,-40.76,31.52,4.05,94.59,
1166,ST-1351,강서구,10,1.13,54.71,47.64,50.68,
1167,ST-1352,강서구,15,-4.23,41.9,43.92,53.72,
1168,ST-1402,강서구,14,-15.6,30.52,27.36,68.92,
1169,ST-1506,강서구,8,4.31,28.21,50.34,43.92,
1170,ST-1507,강서구,11,-25.99,22.01,7.43,89.19,
1171,ST-1508,강서구,8,5.52,20.37,58.11,35.47,
1172,ST-1509,강서구,8,17.26,23.4,73.99,22.3,
1173,ST-1510,강서구,15,9.46,49.99,53.38,44.59,
1174,ST-1511,강서구,9,1.26,16.76,53.04,42.91,
1175,ST-1512,강서구,15,-33.01,30.68,6.42,90.2,
1177,ST-1514,강서구,15,2.06,27.03,47.14,48.82,
1178,ST-1515,강서구,10,-1.08,16.59,43.92,46.62,
1180,ST-1517,강서구,15,5.68,33.61,58.11,39.86,
1181,ST-1518,강서구,10,0.55,8.89,50.0,38.18,
1182,ST-1519,강서구,20,-0.56,30.44,45.27,50.68,
1183,ST-1520,강서구,10,-14.36,17.35,14.53,80.07,
1184,ST-1645,강서구,26,12.33,60.08,57.43,40.88,
1185,ST-1646,강서구,20,-10.81,25.16,26.01,70.27,
1186,ST-1647,강서구,15,11.81,21.78,66.22,30.07,
1187,ST-1676,강서구,15,15.35,21.82,76.35,20.27,
1188,ST-1708,강서구,8,3.84,11.96,52.7,29.39,
1190,ST-1709,강서구,14,-4.17,31.1,39.19,55.41,
1191,ST-1689,강서구,13,-4.8,29.27,40.88,57.09,
1192,ST-1710,강서구,20,-51.55,51.41,10.81,88.18,
1193,ST-1688,강서구,51,10.41,38.99,63.51,32.09,
1195,ST-1712,강서구,24,22.22,49.62,71.96,21.28,
1196,ST-1713,강서구,11,-2.39,20.05,37.5,50.68,
1197,ST-1714,강서구,20,1.63,32.71,56.76,40.2,
1198,ST-1715,강서구,31,4.72,35.7,55.41,39.53,
1199,ST-1694,강서구,13,-38.2,36.74,5.74,90.54,
1200,ST-1695,강서구,10,-0.84,9.54,42.23,46.28,
1201,ST-838,송파구,15,4.77,26.2,55.41,39.53,
1203,ST-737,송파구,20,5.15,20.43,55.41,37.5,
1204,ST-930,송파구,10,11.21,21.57,69.59,26.69,
1205,ST-539,송파구,15,-19.05,31.28,20.27,76.01,
1206,ST-540,송파구,20,-5.29,18.26,35.47,59.12,
1207,ST-738,송파구,10,1.31,14.01,51.69,42.23,
1208,ST-541,송파구,25,0.53,23.07,47.3,49.32,
1209,ST-542,송파구,20,-8.41,22.33,33.11,62.5,
1210,ST-891,송파구,30,4.54,85.11,52.36,44.59,
1212,ST-839,송파구,10,4.42,21.49,50.0,44.59,
1213,ST-543,송파구,12,-1.3,8.62,36.15,45.61,
1214,ST-740,송파구,10,-3.49,11.66,35.14,47.64,
1215,ST-544,송파구,15,1.21,16.15,51.35,43.92,
1217,ST-545,송파구,15,-1.58,14.93,41.55,51.01,
1218,ST-892,송파구,12,-2.9,26.22,39.53,57.09,
1220,ST-546,송파구,15,24.06,38.23,75.34,22.64,
1221,ST-933,송파구,10,9.53,26.66,65.2,32.77,
1222,ST-547,송파구,23,10.19,36.28,62.16,36.49,
1224,ST-548,송파구,15,-0.82,24.89,46.62,48.99,
1226,ST-894,송파구,10,5.24,28.54,58.11,39.53,
1227,ST-895,송파구,10,2.04,19.01,49.66,44.26,
1228,ST-896,송파구,10,15.08,19.85,76.35,18.24,
1229,ST-549,송파구,15,-1.42,15.39,42.57,51.01,
1230,ST-897,송파구,10,-5.96,13.06,28.72,57.43,
1231,ST-840,송파구,13,-10.99,30.32,32.43,64.53,
1232,ST-550,송파구,10,4.58,23.81,60.14,35.14,
1233,ST-551,송파구,9,-10.0,19.44,29.39,67.23,
1235,ST-553,송파구,14,14.2,26.79,71.62,23.99,
1239,ST-899,송파구,13,0.87,12.01,49.66,42.57,
1240,ST-900,송파구,10,-4.33,13.39,34.12,58.11,
1241,ST-901,송파구,10,-1.9,13.92,41.55,49.66,
1242,ST-902,송파구,10,-0.65,7.47,37.84,38.51,
1243,ST-903,송파구,29,2.36,33.09,52.36,43.58,
1244,ST-904,송파구,11,-3.51,28.68,45.95,50.0,
1245,ST-905,송파구,10,-2.09,16.09,40.2,53.04,
1246,ST-906,송파구,30,-0.75,23.33,43.58,51.01,
1247,ST-907,송파구,15,-1.97,13.32,40.54,49.66,
1248,ST-908,송파구,25,-33.0,32.51,12.5,84.46,
1250,ST-981,송파구,10,-2.1,6.81,25.0,50.34,
1251,ST-1070,송파구,10,-1.19,21.02,47.64,48.31,
1253,ST-1072,송파구,10,-1.73,8.52,33.0,49.49,
1256,ST-1075,송파구,8,-2.09,9.53,36.15,48.99,
1258,ST-1077,송파구,10,-12.76,17.63,18.92,67.91,
1259,ST-1078,송파구,20,-0.62,18.51,44.26,49.32,
1260,ST-1079,송파구,8,-1.73,16.54,42.91,51.35,
1262,ST-1081,송파구,10,0.55,28.42,48.65,47.3,
1263,ST-1082,송파구,10,4.31,11.65,58.78,32.09,
1264,ST-1083,송파구,8,-0.82,17.19,44.59,47.97,
1265,ST-1084,송파구,10,3.44,20.98,55.07,38.85,
1266,ST-1085,송파구,10,-2.59,12.56,35.81,54.05,
1267,ST-1086,송파구,14,-5.64,16.48,35.81,54.39,
1268,ST-1087,송파구,15,-1.08,14.45,43.24,51.01,
1269,ST-1088,송파구,10,-15.58,25.38,26.35,69.26,
1271,ST-1089,송파구,15,0.62,9.5,47.3,37.16,
1274,ST-1092,송파구,20,-2.45,18.05,44.44,52.19,
1275,ST-1367,송파구,15,8.4,15.06,65.2,26.01,
1277,ST-1408,송파구,15,2.62,23.49,52.03,41.22,
1278,ST-1409,송파구,16,3.11,19.04,52.0,43.2,
1279,ST-1410,송파구,10,-1.69,8.94,38.51,46.62,
1280,ST-1411,송파구,13,-1.05,9.65,40.59,50.0,
1282,ST-1413,송파구,10,22.19,29.62,80.07,16.89,
1283,ST-1414,송파구,8,-7.57,10.38,12.16,64.53,
1285,ST-1416,송파구,10,-1.22,10.84,42.23,47.97,
1286,ST-1417,송파구,10,-0.33,18.67,46.96,47.97,
1287,ST-1418,송파구,8,0.15,13.19,44.59,46.62,
1288,ST-1419,송파구,15,-6.98,20.58,35.81,60.81,
1289,ST-1422,송파구,10,3.2,14.1,54.05,38.18,
1290,ST-1579,송파구,10,0.79,19.12,48.99,44.59,
1291,ST-1580,송파구,10,9.34,29.79,63.18,32.09,
1293,ST-1582,송파구,14,10.03,35.49,56.42,41.22,
1295,ST-1584,송파구,25,-7.52,31.96,32.43,64.86,
1296,ST-1585,송파구,10,-2.49,10.87,35.81,47.97,
1297,ST-1586,송파구,15,0.74,23.11,47.97,46.62,
1299,ST-1588,송파구,15,-5.0,15.06,30.74,59.8,
1300,ST-1589,송파구,15,1.37,14.97,47.64,43.58,
1302,ST-825,성북구,5,-0.47,12.95,43.92,46.96,
1303,ST-931,성북구,10,0.58,13.49,46.62,45.27,
1304,ST-826,성북구,10,-14.57,16.0,5.74,75.34,
1305,ST-947,성북구,15,12.62,25.82,67.57,27.7,
1306,ST-842,성북구,10,-0.46,15.86,47.64,46.62,
1308,ST-827,성북구,16,25.15,39.56,73.31,21.96,
